Order ID,OrderMonth,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
ES-2015-CC12685139-42104,4,10/04/2015,12/04/2015,Second Class,CC-12685139,Consumer,Slough,England,United Kingdom,Northern Europe,Europe,TEC-PH-5812,Technology,Phones,"Samsung Audio Dock, Cordless",509.04,3,0,91.62,69.56,Critical
ID-2013-CC1268558-41583,11,05/11/2013,10/11/2013,Standard Class,CC-1268558,Consumer,Mumbai,Maharashtra,India,Southern Asia,Asia Pacific,OFF-ST-4096,Office Supplies,Storage,"Eldon Shelving, Single Width",339.15,14,0.5,-305.55,61.59,High
ES-2012-CC12685139-41169,9,17/09/2012,21/09/2012,Standard Class,CC-12685139,Consumer,Dudley,England,United Kingdom,Northern Europe,Europe,FUR-BO-3636,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",517.86,3,0,160.47,59.37,High
MO-2014-CC268586-41921,10,09/10/2014,14/10/2014,Standard Class,CC-268586,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,North Africa,Africa,FUR-CH-5808,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",680.76,4,0,258.6,50.42,Medium
IN-2015-CC1268558-42228,8,12/08/2015,16/08/2015,Standard Class,CC-1268558,Consumer,Visakhapatnam,Andhra Pradesh,India,Southern Asia,Asia Pacific,TEC-CO-3682,Technology,Copiers,"Canon Fax and Copier, Color",578.34,3,0,277.56,43.96,Medium
ID-2015-CC126857-42315,11,07/11/2015,10/11/2015,Second Class,CC-126857,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,OFF-AP-3867,Office Supplies,Appliances,"Cuisinart Microwave, White",663.84,4,0.4,-409.44,43.23,Medium
MO-2014-CC268586-41821,7,01/07/2014,07/07/2014,Standard Class,CC-268586,Consumer,Casablanca,Grand Casablanca,Morocco,North Africa,Africa,OFF-ST-4057,Office Supplies,Storage,"Eldon File Cart, Single Width",513.48,4,0,220.68,40.36,Medium
ID-2015-CC126857-42315,11,07/11/2015,10/11/2015,Second Class,CC-126857,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,FUR-BO-5785,Furniture,Bookcases,"Safco Library with Doors, Metal",311.4,2,0.6,-373.68,33.63,Medium
IN-2012-CL1270058-41226,11,13/11/2012,19/11/2012,Standard Class,CL-1270058,Home Office,Kulti,West Bengal,India,Southern Asia,Asia Pacific,TEC-PH-5268,Technology,Phones,"Motorola Smart Phone, Full Size",4498.83,7,0,674.73,323.75,Medium
ID-2013-CL1270092-41384,4,20/04/2013,22/04/2013,Second Class,CL-1270092,Home Office,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,FUR-CH-5773,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",556.7,2,0.4,-306.22,177.36,Critical
MX-2015-CL1270018-42348,12,10/12/2015,12/12/2015,Second Class,CL-1270018,Home Office,São Paulo,São Paulo,Brazil,South America,LATAM,FUR-BO-4857,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile",576.2,5,0,242,150.876,Critical
IV-2014-CL270029-42000,12,27/12/2014,01/01/2015,Standard Class,CL-270029,Home Office,Abidjan,Lagunes,Cote d'Ivoire,Western Africa,Africa,OFF-ST-6033,Office Supplies,Storage,"Smead File Cart, Single Width",1031.04,8,0,72,94.64,High
ES-2012-CL1270045-40923,1,15/01/2012,18/01/2012,First Class,CL-1270045,Home Office,Maubeuge,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe,FUR-BO-3904,Furniture,Bookcases,"Dania Library with Doors, Traditional",652.32,2,0.1,7.2,88.52,Medium
ID-2014-CL12700144-41803,6,13/06/2014,15/06/2014,First Class,CL-12700144,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeastern Asia,Asia Pacific,FUR-TA-3440,Furniture,Tables,"Bevis Wood Table, Fully Assembled",460.17,2,0.57,-117.75,80.98,High
IN-2013-CL1270027-41555,10,08/10/2013,15/10/2013,Standard Class,CL-1270027,Home Office,Xuanhua,Hebei,China,Eastern Asia,Asia Pacific,OFF-AP-4745,Office Supplies,Appliances,"Hoover Stove, White",1133.22,2,0,305.94,72.87,Medium
IN-2012-CL1270058-41226,11,13/11/2012,19/11/2012,Standard Class,CL-1270058,Home Office,Kulti,West Bengal,India,Southern Asia,Asia Pacific,FUR-BO-5951,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",1307.97,3,0,483.93,53.2,Medium
ES-2015-CL1270064-42329,11,21/11/2015,22/11/2015,First Class,CL-1270064,Home Office,Milan,Lombardy,Italy,Southern Europe,Europe,OFF-AR-3471,Office Supplies,Art,"BIC Sketch Pad, Water Color",414.72,8,0,62.16,40.49,High
ID-2013-CL1270092-41384,4,20/04/2013,22/04/2013,Second Class,CL-1270092,Home Office,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,FUR-FU-5730,Furniture,Furnishings,"Rubbermaid Frame, Erganomic",130.21,2,0.4,-21.71,36.71,Critical
ID-2015-CL12700102-42361,12,23/12/2015,27/12/2015,Standard Class,CL-12700102,Home Office,Manila,National Capital,Philippines,Southeastern Asia,Asia Pacific,TEC-AC-4164,Technology,Accessories,"Enermax Memory Card, Erganomic",555.39,9,0.45,-30.51,35.69,Medium
MX-2015-CL1270093-42284,10,07/10/2015,09/10/2015,First Class,CL-1270093,Home Office,Masaya,Masaya,Nicaragua,Central America,LATAM,FUR-BO-5778,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",398.52,3,0,191.28,35.208,High
MX-2014-CM1271582-41885,9,03/09/2014,05/09/2014,First Class,CM-1271582,Corporate,Cancún,Quintana Roo,Mexico,Central America,LATAM,FUR-CH-5379,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",976.96,4,0.2,232,328.659,Critical
RO-2012-CM2715107-41059,5,30/05/2012,03/06/2012,Standard Class,CM-2715107,Corporate,Galati,Galati,Romania,Eastern Europe,Europe,TEC-PH-5336,Technology,Phones,"Nokia Audio Dock, Full Size",1680.3,10,0,285.6,143.59,Medium
IN-2013-CM1271527-41620,12,12/12/2013,17/12/2013,Standard Class,CM-1271527,Corporate,Jixi,Heilongjiang,China,Eastern Asia,Asia Pacific,OFF-ST-5693,Office Supplies,Storage,"Rogers File Cart, Single Width",852.48,6,0,68.04,105.33,High
MX-2014-CM1271582-41885,9,03/09/2014,05/09/2014,First Class,CM-1271582,Corporate,Cancún,Quintana Roo,Mexico,Central America,LATAM,TEC-AC-5201,Technology,Accessories,"Memorex Keyboard, Programmable",145.68,3,0,59.7,51.091,Critical
ES-2015-CM12715139-42182,6,27/06/2015,29/06/2015,Second Class,CM-12715139,Corporate,Peterborough,England,United Kingdom,Northern Europe,Europe,OFF-SU-4315,Office Supplies,Supplies,"Fiskars Scissors, Easy Grip",198.24,8,0,23.76,46.3,Critical
IN-2013-CM1271527-41620,12,12/12/2013,17/12/2013,Standard Class,CM-1271527,Corporate,Jixi,Heilongjiang,China,Eastern Asia,Asia Pacific,FUR-BO-5798,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",454.5,3,0,90.9,45.66,High
RO-2012-CM2715107-41059,5,30/05/2012,03/06/2012,Standard Class,CM-2715107,Corporate,Galati,Galati,Romania,Eastern Europe,Europe,FUR-TA-3436,Furniture,Tables,"Bevis Training Table, Fully Assembled",336.45,1,0,43.71,33.79,Medium
IN-2014-CR127307-41929,10,17/10/2014,18/10/2014,First Class,CR-127307,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-5356,Technology,Phones,"Nokia Smart Phone, with Caller ID",5175.17,9,0.1,919.97,915.49,Medium
MX-2014-CR1273028-41993,12,20/12/2014,22/12/2014,First Class,CR-1273028,Consumer,Soacha,Cundinamarca,Colombia,South America,LATAM,FUR-TA-3420,Furniture,Tables,"Bevis Conference Table, Fully Assembled",1480.37,3,0.2,333.05,283.928,Medium
US-2014-CR1273018-41993,12,20/12/2014,22/12/2014,First Class,CR-1273018,Consumer,Indaial,Santa Catarina,Brazil,South America,LATAM,FUR-TA-3420,Furniture,Tables,"Bevis Conference Table, Fully Assembled",740.18,3,0.6,-407.14,231.517,Critical
MX-2013-CR1273082-41447,6,22/06/2013,26/06/2013,Standard Class,CR-1273082,Consumer,Mexico City,Distrito Federal,Mexico,Central America,LATAM,FUR-TA-5071,Furniture,Tables,"Lesro Wood Table, Adjustable Height",1502.78,6,0.2,413.18,148.211,High
EG-2015-CR273038-42266,9,19/09/2015,20/09/2015,First Class,CR-273038,Consumer,Cairo,Al Qahirah,Egypt,North Africa,Africa,TEC-AC-5205,Technology,Accessories,"Memorex Memory Card, Programmable",415.08,4,0,58.08,122.41,High
ID-2012-CR12730113-41237,11,24/11/2012,28/11/2012,Standard Class,CR-12730113,Consumer,Singapore,Singapore,Singapore,Southeastern Asia,Asia Pacific,TEC-CO-3599,Technology,Copiers,"Brother Ink, Color",743.7,5,0,37.05,119.49,High
IT-2015-CR1273045-42347,12,09/12/2015,13/12/2015,Standard Class,CR-1273045,Consumer,Paris,Ile-de-France,France,Western Europe,Europe,FUR-BO-5788,Furniture,Bookcases,"Safco Library with Doors, Traditional",1052.43,3,0.1,-81.93,112.98,High
MX-2013-CR127305-41520,9,03/09/2013,06/09/2013,First Class,CR-127305,Consumer,Buenos Aires,Buenos Aires,Argentina,South America,LATAM,TEC-CO-3604,Technology,Copiers,"Brother Personal Copier, Color",345.24,6,0.402,-24.36,103.941,High
ID-2013-CR1273058-41517,8,31/08/2013,04/09/2013,Standard Class,CR-1273058,Consumer,Mumbai,Maharashtra,India,Southern Asia,Asia Pacific,TEC-CO-4578,Technology,Copiers,"Hewlett Fax Machine, Laser",639.84,4,0.5,-25.68,100.34,High
US-2014-CR1273018-41993,12,20/12/2014,22/12/2014,First Class,CR-1273018,Consumer,Indaial,Santa Catarina,Brazil,South America,LATAM,FUR-TA-4648,Furniture,Tables,"Hon Conference Table, with Bottom Storage",491.46,2,0.6,-503.74,91.501,Critical
MX-2014-CR1273028-41993,12,20/12/2014,22/12/2014,First Class,CR-1273028,Consumer,Soacha,Cundinamarca,Colombia,South America,LATAM,FUR-TA-4648,Furniture,Tables,"Hon Conference Table, with Bottom Storage",982.91,2,0.2,-12.29,77.857,Medium
IN-2014-CR127307-41929,10,17/10/2014,18/10/2014,First Class,CR-127307,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-3152,Technology,Phones,"Apple Speaker Phone, VoIP",333.15,3,0.1,88.8,71.02,Medium
MX-2014-CR1273028-41993,12,20/12/2014,22/12/2014,First Class,CR-1273028,Consumer,Soacha,Cundinamarca,Colombia,South America,LATAM,TEC-PH-5249,Technology,Phones,"Motorola Audio Dock, with Caller ID",346.74,3,0,100.5,70.849,Medium
ES-2013-CR12730139-41606,11,28/11/2013,03/12/2013,Standard Class,CR-12730139,Consumer,Harrow,England,United Kingdom,Northern Europe,Europe,OFF-ST-4266,Office Supplies,Storage,"Fellowes Lockers, Blue",414.66,2,0,107.76,38.12,Medium
US-2014-CR1273018-41993,12,20/12/2014,22/12/2014,First Class,CR-1273018,Consumer,Indaial,Santa Catarina,Brazil,South America,LATAM,TEC-PH-5249,Technology,Phones,"Motorola Audio Dock, with Caller ID",138.7,3,0.6,-107.54,34.455,Critical
MX-2013-CY1274582-41531,9,14/09/2013,19/09/2013,Standard Class,CY-1274582,Corporate,Mexico City,Distrito Federal,Mexico,Central America,LATAM,TEC-CO-6010,Technology,Copiers,"Sharp Wireless Fax, Digital",2365.66,10,0.002,18.86,372.318,High
IN-2015-CY1274558-42300,10,23/10/2015,25/10/2015,First Class,CY-1274558,Corporate,Bangalore,Karnataka,India,Southern Asia,Asia Pacific,TEC-CO-4578,Technology,Copiers,"Hewlett Fax Machine, Laser",959.76,3,0,460.62,317.81,Critical
IN-2013-CY1274590-41586,11,08/11/2013,10/11/2013,Second Class,CY-1274590,Corporate,Kathmandu,Central,Nepal,Southern Asia,Asia Pacific,TEC-CO-4591,Technology,Copiers,"Hewlett Wireless Fax, Digital",759.66,2,0,311.46,77.36,High
ES-2014-CY1274545-41711,3,13/03/2014,17/03/2014,Standard Class,CY-1274545,Corporate,Avignon,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,TEC-CO-3589,Technology,Copiers,"Brother Copy Machine, Laser",667.92,3,0.15,-110.04,52.51,High
IN-2013-CY1274559-41404,5,10/05/2013,14/05/2013,Standard Class,CY-1274559,Corporate,Semarang,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific,FUR-CH-4531,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",691.47,2,0.27,28.41,51.54,Medium
US-2012-CY1274536-41236,11,23/11/2012,28/11/2012,Standard Class,CY-1274536,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,LATAM,FUR-BO-5760,Furniture,Bookcases,"Safco Classic Bookcase, Metal",525.13,3,0.4,-210.11,43.077,Medium
IN-2015-CY1274527-42186,7,01/07/2015,05/07/2015,Standard Class,CY-1274527,Corporate,Nanchang,Jiangxi,China,Eastern Asia,Asia Pacific,OFF-AP-4499,Office Supplies,Appliances,"Hamilton Beach Microwave, Silver",283.26,1,0,113.28,39.91,High
ES-2015-CY12745120-42165,6,10/06/2015,14/06/2015,Standard Class,CY-12745120,Corporate,Granada,Andalusía,Spain,Southern Europe,Europe,TEC-MA-5515,Technology,Machines,"Okidata Receipt Printer, Red",648.32,6,0.1,50.36,39.29,Medium
ES-2014-CY1274564-41726,3,28/03/2014,30/03/2014,Second Class,CY-1274564,Corporate,Trapani,Sicily,Italy,Southern Europe,Europe,TEC-AC-5866,Technology,Accessories,"SanDisk Keyboard, Programmable",331.92,4,0,53.04,35.96,High
MX-2014-CY1274582-42002,12,29/12/2014,03/01/2015,Standard Class,CY-1274582,Corporate,Querétaro,Querétaro,Mexico,Central America,LATAM,TEC-PH-5265,Technology,Phones,"Motorola Signal Booster, VoIP",286.44,3,0,14.28,35.131,Medium
ES-2015-CK1276045-42312,11,04/11/2015,07/11/2015,First Class,CK-1276045,Corporate,Bayonne,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,TEC-MA-6140,Technology,Machines,"StarTech Inkjet, Durable",765.46,3,0.15,-36.08,242.18,Critical
MX-2012-CK1276082-41165,9,13/09/2012,13/09/2012,Same Day,CK-1276082,Corporate,Guasave,Sinaloa,Mexico,Central America,LATAM,TEC-CO-4775,Technology,Copiers,"HP Fax Machine, High-Speed",991.81,5,0.002,176.81,140.7,Critical
ES-2015-CK12760139-42166,6,11/06/2015,14/06/2015,First Class,CK-12760139,Corporate,Northampton,England,United Kingdom,Northern Europe,Europe,FUR-BO-5953,Furniture,Bookcases,"Sauder Corner Shelving, Mobile",449.46,3,0,134.82,56.76,Medium
US-2014-CK1276098-41951,11,08/11/2014,11/11/2014,First Class,CK-1276098,Corporate,Panama City,Panama,Panama,Central America,LATAM,OFF-ST-4293,Office Supplies,Storage,"Fellowes Trays, Blue",206.6,9,0.4,-120.64,52.344,High
SG-2014-CK2760111-41879,8,28/08/2014,28/08/2014,Same Day,CK-2760111,Corporate,Thies Nones,Thies,Senegal,Western Africa,Africa,OFF-ST-4056,Office Supplies,Storage,"Eldon File Cart, Industrial",511.56,4,0,61.32,45.92,Medium
SA-2013-CK2760110-41564,10,17/10/2013,23/10/2013,Standard Class,CK-2760110,Corporate,Abha,'Asir,Saudi Arabia,Western Asia,Asia Pacific,TEC-PH-5839,Technology,Phones,"Samsung Smart Phone, Cordless",639,1,0,44.73,39.44,Medium
IN-2014-CA1277558-41802,6,12/06/2014,17/06/2014,Standard Class,CA-1277558,Consumer,Kota,Chhattisgarh,India,Southern Asia,Asia Pacific,TEC-PH-3149,Technology,Phones,"Apple Smart Phone, with Caller ID",5751.54,9,0,2817.99,353.85,Medium
IN-2013-CA1277558-41548,10,01/10/2013,07/10/2013,Standard Class,CA-1277558,Consumer,Delhi,Delhi,India,Southern Asia,Asia Pacific,FUR-TA-3762,Furniture,Tables,"Chromcraft Computer Table, with Bottom Storage",3547.44,8,0,780.24,205.63,Medium
MX-2015-CA1277582-42117,4,23/04/2015,25/04/2015,First Class,CA-1277582,Consumer,Coyoacán,Distrito Federal,Mexico,Central America,LATAM,OFF-AP-4502,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Red",666.84,2,0,133.36,125.477,High
ES-2014-CA1277545-41867,8,16/08/2014,21/08/2014,Standard Class,CA-1277545,Consumer,Drancy,Ile-de-France,France,Western Europe,Europe,FUR-TA-3336,Furniture,Tables,"Barricks Coffee Table, Adjustable Height",1184.39,6,0.35,-182.35,124.48,High
SF-2014-CA2775117-41892,9,10/09/2014,14/09/2014,Standard Class,CA-2775117,Consumer,Pretoria,Gauteng,South Africa,Southern Africa,Africa,OFF-ST-6246,Office Supplies,Storage,"Tenex File Cart, Blue",532.8,4,0,95.88,111.26,High
ES-2015-CA1277545-42276,9,29/09/2015,02/10/2015,First Class,CA-1277545,Consumer,Noisy-le-Sec,Ile-de-France,France,Western Europe,Europe,OFF-ST-4108,Office Supplies,Storage,"Eldon Trays, Wire Frame",338.69,8,0.1,109.01,65.37,Medium
IN-2013-CA127757-41566,10,19/10/2013,24/10/2013,Standard Class,CA-127757,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-4848,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",740.18,2,0.1,41.12,50.26,Medium
NI-2013-CA277595-41471,7,16/07/2013,18/07/2013,Second Class,CA-277595,Consumer,Port Harcourt,Rivers,Nigeria,Western Africa,Africa,TEC-PH-3148,Technology,Phones,"Apple Smart Phone, Full Size",190.86,1,0.7,-267.24,37.77,Critical
MX-2015-CA1277582-42169,6,14/06/2015,17/06/2015,First Class,CA-1277582,Consumer,Mexico City,Distrito Federal,Mexico,Central America,LATAM,FUR-CH-5456,Furniture,Chairs,"Office Star Swivel Stool, Red",185.54,2,0.2,18.54,35.36,Critical
IN-2012-CA1277558-41214,11,01/11/2012,06/11/2012,Standard Class,CA-1277558,Consumer,Satna,Madhya Pradesh,India,Southern Asia,Asia Pacific,TEC-CO-5994,Technology,Copiers,"Sharp Fax and Copier, Digital",504.72,3,0,232.11,32.89,Medium
ES-2014-CD1279048-41899,9,17/09/2014,20/09/2014,First Class,CD-1279048,Home Office,Munster,Lower Saxony,Germany,Western Europe,Europe,FUR-BO-5969,Furniture,Bookcases,"Sauder Library with Doors, Traditional",2442.07,7,0.1,-244.25,353.57,High
ES-2012-CD1279045-41241,11,28/11/2012,05/12/2012,Standard Class,CD-1279045,Home Office,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,TEC-CO-4576,Technology,Copiers,"Hewlett Fax Machine, Digital",1629.76,6,0.15,594.22,190.42,Low
IT-2013-CD1279045-41592,11,14/11/2013,18/11/2013,Standard Class,CD-1279045,Home Office,Montmorency,Ile-de-France,France,Western Europe,Europe,TEC-PH-5815,Technology,Phones,"Samsung Audio Dock, with Caller ID",709.03,5,0.15,-100.22,87.47,High
ES-2014-CD1279048-41899,9,17/09/2014,20/09/2014,First Class,CD-1279048,Home Office,Munster,Lower Saxony,Germany,Western Europe,Europe,FUR-BO-3898,Furniture,Bookcases,"Dania Floating Shelf Set, Mobile",464.05,3,0.1,87.58,87.06,High
ES-2013-CD1279048-41639,12,31/12/2013,02/01/2014,Second Class,CD-1279048,Home Office,Berlin,Berlin,Germany,Western Europe,Europe,OFF-ST-5701,Office Supplies,Storage,"Rogers Lockers, Industrial",509.04,3,0.2,114.48,67.6,High
ES-2015-CD1279048-42101,4,07/04/2015,14/04/2015,Standard Class,CD-1279048,Home Office,Berlin,Berlin,Germany,Western Europe,Europe,OFF-PA-5849,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium",348.62,8,0.1,108.38,48.94,Low
IT-2013-CD1279045-41592,11,14/11/2013,18/11/2013,Standard Class,CD-1279045,Home Office,Montmorency,Ile-de-France,France,Western Europe,Europe,FUR-BO-3648,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",442.69,4,0.1,73.69,46.55,High
ES-2013-CD1279045-41447,6,22/06/2013,26/06/2013,Standard Class,CD-1279045,Home Office,Villefontaine,Auvergne-Rhône-Alpes,France,Western Europe,Europe,FUR-BO-4857,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile",466.72,3,0.1,-25.94,44.67,Medium
SF-2012-CD2790117-41214,11,01/11/2012,05/11/2012,Standard Class,CD-2790117,Home Office,Port Elizabeth,Eastern Cape,South Africa,Southern Africa,Africa,TEC-CO-4572,Technology,Copiers,"Hewlett Fax and Copier, Digital",385.02,2,0,127.02,39.68,Medium
ES-2013-CD1279045-41447,6,22/06/2013,26/06/2013,Standard Class,CD-1279045,Home Office,Villefontaine,Auvergne-Rhône-Alpes,France,Western Europe,Europe,TEC-MA-6148,Technology,Machines,"StarTech Printer, Red",645.97,3,0.15,212.71,39.52,Medium
AG-2015-CD27903-42236,8,20/08/2015,25/08/2015,Standard Class,CD-27903,Home Office,Oran,Oran,Algeria,North Africa,Africa,TEC-AC-5123,Technology,Accessories,"Logitech Memory Card, Programmable",209.76,2,0,85.98,34.8,High
LT-2012-CV280572-41025,4,26/04/2012,29/04/2012,First Class,CV-280572,Corporate,Maseru,Maseru,Lesotho,Southern Africa,Africa,TEC-PH-5354,Technology,Phones,"Nokia Smart Phone, Cordless",2544.6,4,0,814.2,383.01,High
TU-2012-CV2805134-41159,9,07/09/2012,09/09/2012,Second Class,CV-2805134,Corporate,Istanbul,Istanbul,Turkey,Western Asia,Asia Pacific,FUR-CH-4530,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",1142.64,6,0.6,-571.32,239.71,Critical
IN-2013-CV1280566-41382,4,18/04/2013,23/04/2013,Second Class,CV-1280566,Corporate,Matsudo,Chiba,Japan,Eastern Asia,Asia Pacific,TEC-PH-5843,Technology,Phones,"Samsung Speaker Phone, Cordless",1134.81,9,0,453.87,197.68,High
ES-2015-CV12805139-42251,9,04/09/2015,06/09/2015,First Class,CV-12805139,Corporate,Stourbridge,England,United Kingdom,Northern Europe,Europe,TEC-PH-5340,Technology,Phones,"Nokia Headset, Full Size",520.8,7,0,10.29,153.11,High
ID-2014-CV1280559-41805,6,15/06/2014,18/06/2014,First Class,CV-1280559,Corporate,Jakarta,Jakarta,Indonesia,Southeastern Asia,Asia Pacific,TEC-CO-4776,Technology,Copiers,"HP Fax Machine, Laser",1115.78,4,0.07,311.9,138.36,High
ES-2015-CV12805139-42251,9,04/09/2015,06/09/2015,First Class,CV-12805139,Corporate,Stourbridge,England,United Kingdom,Northern Europe,Europe,OFF-ST-4081,Office Supplies,Storage,"Eldon Lockers, Wire Frame",590.94,3,0,118.17,124.48,High
ES-2012-CV1280548-41081,6,21/06/2012,25/06/2012,Standard Class,CV-1280548,Corporate,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany,Western Europe,Europe,FUR-CH-4522,Furniture,Chairs,"Harbour Creations Chairmat, Adjustable",469.29,7,0.1,145.89,97.48,High
ES-2012-CV1280548-41081,6,21/06/2012,25/06/2012,Standard Class,CV-1280548,Corporate,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany,Western Europe,Europe,FUR-BO-5954,Furniture,Bookcases,"Sauder Corner Shelving, Pine",535.14,4,0.1,59.46,69.1,High
ID-2014-CV1280559-41805,6,15/06/2014,18/06/2014,First Class,CV-1280559,Corporate,Jakarta,Jakarta,Indonesia,Southeastern Asia,Asia Pacific,TEC-CO-5995,Technology,Copiers,"Sharp Fax and Copier, High-Speed",620.5,4,0.07,-6.74,65.68,High
ES-2012-CV1280545-41087,6,27/06/2012,30/06/2012,First Class,CV-1280545,Corporate,Anglet,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,OFF-PA-4466,Office Supplies,Paper,"Green Bar Computer Printout Paper, 8.5 x 11",237.3,7,0,35.49,43.72,High
